x1	x2	t
33.962326	2.730315	39.500000
36.545637	2.612013	39.600000
39.366955	2.519169	39.700000
42.440180	2.451194	39.800000
45.778750	2.408095	39.900000
49.394967	2.390556	40.000000
53.299069	2.400061	40.100000
57.497941	2.439067	40.200000
61.993351	2.511246	40.300000
66.779524	2.621817	40.400000
71.839835	2.778001	40.500000
77.142330	2.989631	40.600000
82.633749	3.269954	40.700000
88.231677	3.636643	40.800000
93.814633	4.113002	40.900000
99.210224	4.729236	41.000000
104.182532	5.523399	41.100000
108.421757	6.541242	41.200000
111.542483	7.833467	41.300000
113.101240	9.448133	41.400000
112.647342	11.415740	41.500000
109.817202	13.726292	41.600000
104.463457	16.303129	41.700000
96.774895	18.986790	41.800000
87.313803	21.546730	41.900000
76.916190	23.728806	42.000000
66.480327	25.322466	42.100000
56.748200	26.213866	42.200000
48.182438	26.399874	42.300000
40.964549	25.964718	42.400000
35.069691	25.039961	42.500000
30.358184	23.768011	42.600000
26.647643	22.278498	42.700000
23.756712	20.677465	42.800000
21.525795	19.045306	42.900000
19.823513	17.439303	43.000000
18.545886	15.897872	43.100000
17.612591	14.444955	43.200000
16.962546	13.093861	43.300000
16.549846	11.850351	43.400000
16.340376	10.715009	43.500000
16.309125	9.684995	43.600000
16.438139	8.755311	43.700000
16.714966	7.919709	43.800000
17.131502	7.171322	43.900000
17.683122	6.503097	44.000000
18.368052	5.908087	44.100000
19.186885	5.379637	44.200000
20.142238	4.911503	44.300000
21.238488	4.497921	44.400000
22.481578	4.133638	44.500000
23.878863	3.813926	44.600000
25.438993	3.534578	44.700000
27.171806	3.291903	44.800000
29.088226	3.082708	44.900000
31.200157	2.904295	45.000000
33.520339	2.754450	45.100000
36.062179	2.631449	45.200000
38.839509	2.534070	45.300000
41.866256	2.461624	45.400000
45.155984	2.414006	45.500000
48.721261	2.391769	45.600000
52.572780	2.396243	45.700000
56.718146	2.429692	45.800000
61.160210	2.495548	45.900000
65.894772	2.598721	46.000000
70.907458	2.746030	46.100000
76.169477	2.946785	46.200000
81.631934	3.213546	46.300000
87.218349	3.563104	46.400000
92.815118	4.017652	46.500000
98.259975	4.606061	46.600000
103.329358	5.364934	46.700000
107.727297	6.338736	46.800000
111.081458	7.577659	46.900000
112.956248	9.131102	47.000000
112.896614	11.034219	47.100000
110.514363	13.286288	47.200000
105.613089	15.824403	47.300000
98.314723	18.504205	47.400000
89.117288	21.105449	47.500000
78.820862	23.373452	47.600000
68.330088	25.084992	47.700000
58.427920	26.106458	47.800000
49.630749	26.415594	47.900000
42.166660	26.083651	48.000000
36.041113	25.236645	48.100000
31.129007	24.017188	48.200000
27.251630	22.558344	48.300000
24.225352	20.970759	48.400000
21.885866	19.339358	48.500000
20.096620	17.725300	48.600000
18.748920	16.170076	48.700000
17.758499	14.699933	48.800000
17.061119	13.329848	48.900000
